date,headline,abstract,snippet,lead_paragraph,web_url,section,subsection,byline,document_type,news_desk,type_of_material,word_count,source,keywords
2024-01-04T00:00:00Z,Spaghetti Stir-Fry With Chicken ,"This is nowhere near a traditional Chinese stir-fry or Italian spaghetti dish. Instead, it’s a recipe my amu (the Bengali term for mother) made by combining staples from her pantry and fridge to reflect the flavors of our favorite takeout without the need for specific noodles or a wok. By using frozen mixed vegetables, there’s only minimal prep and knife work required. The chicken, aromatics and vegetables cook while the pasta boils, so it all comes together quickly. Serve it just out of the pot for a hot meal, or eat it cold the next day, straight out of the fridge. ",,,https://cooking.nytimes.com/recipes/1024945-spaghetti-stir-fry-with-chicken,,,Sohla El-Waylly,recipe,,Recipe,0,,"chicken thigh, cooking 101, dinner, easy, lunch, main course, pastas, quick, spaghetti, stir-fry, stovetop, weeknight"
2024-01-04T00:00:00Z,Butter Pilaf,"This simple butter pilaf is a delicious alternative to your <a href=""https://cooking.nytimes.com/recipes/1019204-basic-stovetop-rice"">basic stovetop rice</a>, without much additional work. A pilaf consists of grains that are toasted in fat before cooking in a liquid. The step of cooking in fat is called parching, and it prevents the grains from clumping while adding flavor from both the toasting and the fat itself. Pilaf can be made with almost any grain, fat and liquid, and is supremely versatile. For extra flavor, swap out the water for broth or <a href=""https://cooking.nytimes.com/recipes/1023837-dashi"">dashi</a>. Level it up with aromatics, like chopped onion or garlic, sweated (gently cooked) in the fat before parching the rice. Add spices, like turmeric or paprika, to toast along with the grains of rice. Stir in quick-cooking meat, like diced chicken or peeled shrimp, and vegetables, such as peas or cauliflower, after adding the water to steam along with the rice. Toss in herbs, like a spring of thyme or a bay leaf, to perfume the grains.",,,https://cooking.nytimes.com/recipes/1024516-butter-pilaf,,,Sohla El-Waylly,recipe,,Recipe,0,,"cooking 101, dinner, easy, five ingredient, grains and rice, lunch, rice, side dish, stovetop, unsalted butter, vegetarian, weeknight"
2024-01-05T00:00:00Z,Spatchcock Roast Chicken,"For an exceptionally tender bird that roasts in a fraction of the time of a whole one, consider spatchcocking and brining your chicken. All you need to spatchcock a chicken is a set of sturdy kitchen shears. By snipping along the sides of the backbone, you can remove it, open up your bird and press it flat. A flat chicken allows the legs to get more direct heat for better browning and quicker cooking. If you have time, season the chicken with salt and pepper and chill it in the fridge, uncovered, overnight, a step called dry brining. This gives the salt time to dissolve and be drawn into the meat, resulting in juicy, well-seasoned meat as well as crisp, rendered skin. Roasting on a bed of aromatics infuses the chicken with flavor. Use whatever you’ve got on hand, from sliced onions or lemons to herbs like rosemary or thyme. Setup is key to avoiding cross-contamination, so before handling your raw chicken, gather everything you will need.",,,https://cooking.nytimes.com/recipes/1024948-spatchcock-roast-chicken,,,Sohla El-Waylly,recipe,,Recipe,0,,"cooking 101, dinner, easy, five ingredient, main course, partial-access-ic, roast, roast chicken, weeknight, whole chicken"
2024-01-04T00:00:00Z,Buttery Steak and Potatoes,"In professional kitchens, a good line cook can insert a cake tester into a steak, feel it on their lips and know the doneness from its warmth — but this expertise takes time to master. The poke test, in which you compare the firmness of a steak to that of your clenched fist, doesn’t work consistently across various cuts and types of meat. How marbled your steak is, whether it’s conventionally raised, grass-fed or grain-finished, all affect the meat’s final texture. For a perfectly cooked steak every time, your best bet is to use a thermometer. A little bit of tech, combined with frequent flipping, a cast-iron skillet and a final butter baste, will guarantee a steak with a deep mahogany crust on the outside and evenly cooked, ideal doneness on the inside. While the steak rests, toss boiled potatoes in the brown butter drippings for a satisfying and simple side. ",,,https://cooking.nytimes.com/recipes/1024946-buttery-steak-and-potatoes,,,Sohla El-Waylly,recipe,,Recipe,0,,"cast iron, cooking 101, dinner, easy, for two, main course, potato, quick, sear, skillet, skirt steak, steak, steaks and chops, unsalted butter, weeknight"
2024-12-05T00:00:00Z,BBQ Pepper Shrimp,"This dish, inspired by the BBQ pepper shrimp at <a href=""https://www.ptownlobsterpot.com/"">the Lobster Pot</span></a> — the busy seafood restaurant in Provincetown, Mass., that the McNulty family began operating in 1979) — is a rich, satisfying shrimp dinner that comes together quickly. The chef and owner Tim McNulty came up with the idea for the dish after trying <a href=""https://cooking.nytimes.com/recipes/1787-new-orleans-bbq-shrimp""><span>New Orleans-style BBQ shrimp</span></a>. He blends those spicy flavors with the richness of beurre blanc, a <a href=""https://cooking.nytimes.com/recipes/2020-beurre-blanc-classic-french-butter-sauce"">classic French butter sauce</a>. “It’s a big seller for us,” Mr. McNulty says of the dish, which has been on the menu for more than 10 years. The sauce is an ideal topping for pasta or crusty bread and is a perfect match for any seafood: “It's a great base recipe and you can add scallops or lobster to it instead of the shrimp.” The sauce also makes a luscious topping for steak, similar to an au poivre. ",,,https://cooking.nytimes.com/recipes/1026093-bbq-pepper-shrimp,,,Korsha Wilson,recipe,,Recipe,0,,"black pepper, dinner, dry white wine, easy, heavy cream, main course, quick, seafood, shrimp, stovetop, unsalted butter, weeknight"
2024-12-05T00:00:00Z,BBQ Pepper Shrimp,"This dish, inspired by the BBQ pepper shrimp at <a href=""https://www.ptownlobsterpot.com/"">the Lobster Pot</span></a> — the busy seafood restaurant in Provincetown, Mass., that the McNulty family began operating in 1979) — is a rich, satisfying shrimp dinner that comes together quickly. The chef and owner Tim McNulty came up with the idea for the dish after trying <a href=""https://cooking.nytimes.com/recipes/1787-new-orleans-bbq-shrimp""><span>New Orleans-style BBQ shrimp</span></a>. He blends those spicy flavors with the richness of beurre blanc, a <a href=""https://cooking.nytimes.com/recipes/2020-beurre-blanc-classic-french-butter-sauce"">classic French butter sauce</a>. “It’s a big seller for us,” Mr. McNulty says of the dish, which has been on the menu for more than 10 years. The sauce is an ideal topping for pasta or crusty bread and is a perfect match for any seafood: “It's a great base recipe and you can add scallops or lobster to it instead of the shrimp.” The sauce also makes a luscious topping for steak, similar to an au poivre. ",,,https://cooking.nytimes.com/recipes/1026093-bbq-pepper-shrimp,,,Korsha Wilson,recipe,,Recipe,0,,"black pepper, dinner, dry white wine, easy, heavy cream, main course, quick, seafood, shrimp, stovetop, unsalted butter, weeknight"
2024-01-04T00:00:00Z,Roasted Salmon With Dill and Cucumber Salad,"Fish can be dry-brined relatively quickly compared to chicken and other proteins, and the benefits are just as magical: The dry-brining process extends shelf life, aids in crisping the skin, prevents overcooking and firms up the flesh. To do it, heavily salt your fish for at least 15 minutes and up to 2 hours (any longer and the fish will cure), then rinse and pat it dry. You can cook it right away, or store it in the coolest part of your fridge, wrapped in paper towels and placed in a zip-top bag, preferably on ice, for up to 3 days.",,,https://cooking.nytimes.com/recipes/1024944-roasted-salmon-with-dill-and-cucumber-salad,,,Sohla El-Waylly,recipe,,Recipe,0,,"cooking 101, cucumber, dill, dinner, dried cranberry, easy, main course, quick, roast, salmon fillet, seafood, weeknight"
2024-01-04T00:00:00Z,Broccoli With Sizzled Nuts and Dates,"Broccoli and other cruciferous vegetables, like cabbage and brussels sprouts, can handle some char. Blackening makes them sweet and caramelized rather than bitter and burnt. The key is to cook the vegetables hot and fast, so the pieces develop color without becoming mushy and they’re crackly at the edges while still crisp-tender at the cores. Make sure your broccoli florets are thoroughly dried before cooking by taking them for a ride in a salad spinner. (Water will slow down the browning, resulting in florets that steam instead of char.) A topping of toasted nuts, sticky dates, bright lemon and bites of peppercorn adds complexity to this humble vegetable. ",,,https://cooking.nytimes.com/recipes/1024947-broccoli-with-sizzled-nuts-and-dates,,,Sohla El-Waylly,recipe,,Recipe,0,,"broccoli, broil, cashew, cooking 101, date, dinner, easy, five ingredient, for two, lunch, pecan, pepita, quick, side dish, vegan, vegetables, vegetarian, weeknight"
2025-07-30T14:43:26Z,Teach Writing With The New York Times: Our 2025-26 Curriculum,"Our eight writing units are based on real-world features like reviews, opinion essays, narratives, podcasts, photo essays and more.","Our eight writing units are based on real-world features like reviews, opinion essays, narratives, podcasts, photo essays and more.",,https://www.nytimes.com/2025/07/30/learning/teach-writing-with-the-new-york-times-our-2025-26-curriculum.html,The Learning Network,,By The Learning Network,article,Learning,News,4409,The New York Times,
2025-07-28T06:57:17Z,Here’s the Latest Trump Tariffs on Countries and Products,"See which countries and industries are being targeted by President Trump, as he seeks to remake the global trading system.","See which countries and industries are being targeted by President Trump, as he seeks to remake the global trading system.",,https://www.nytimes.com/interactive/2025/07/28/business/economy/trump-tariff-tracker.html,Business,Economy,"By Tony Romm, Lazaro Gamio and Agnes Chang",interactive,Graphics,Interactive Feature,0,The New York Times,"Customs (Tariff), Trump, Donald J, United States International Relations, International Trade and World Market, China, Canada, Mexico"
2025-07-17T09:00:28Z,Have Questions About Death? Get Answers Here.,"From end-of-life care to burials and beyond, we tackled your questions on the topic.","From end-of-life care to burials and beyond, we tackled your questions on the topic.",,https://www.nytimes.com/interactive/2025/well/death-dying-burials-planning-end-of-life-care.html,Well,,By Amanda Schupak,interactive,Projects and Initiatives,Interactive Feature,0,The New York Times,"vis-design, Death and Dying, Hospice Care, Funerals and Memorials, Grief (Emotion), Euthanasia and Assisted Suicide, Elder Care, Anxiety and Stress, Content Type: Service"
2025-07-23T19:56:07Z,Our 2025-26 Student Contest Calendar,"Eight challenges that invite teenagers to engage, experiment, reflect and create — via writing, photography, audio, video and more.","Eight challenges that invite teenagers to engage, experiment, reflect and create — via writing, photography, audio, video and more.",,https://www.nytimes.com/2025/07/23/learning/our-2025-26-student-contest-calendar.html,The Learning Network,,By The Learning Network,article,Learning,News,1735,The New York Times,
2025-01-17T17:49:05Z,"Banned to Back Again: A Timeline of TikTok’s Rise, Fall and Rebirth","What started as “the dance app” became the center of political clashes, legal battles and a widely watched business deal. Here’s how it got here.","What started as “the dance app” became the center of political clashes, legal battles and a widely watched business deal. Here’s how it got here.",,https://www.nytimes.com/article/tiktok-ban-viral-timeline.html,Style,,By Madison Malone Kircher and Remy Tumin,article,Styles,News,2890,The New York Times,"Social Media, TikTok (ByteDance), Biden, Joseph R Jr, Generation Z, Trump, Donald J"
2025-06-13T19:32:01Z,"Flashback: Your Weekly History Quiz, June 14, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/06/13/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-01-17T20:03:58Z,"Flashback: Your Weekly History Quiz, Jan. 18, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/01/17/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-09-26T09:00:24Z,"‘Face/Off,’ the Bonkers Blockbuster With Staying Power","In 1997, Nicolas Cage and John Travolta swapped identities and faces in John Woo’s extravagant action thriller. The results were fabulously ludicrous.","In 1997, Nicolas Cage and John Travolta swapped identities and faces in John Woo’s extravagant action thriller. The results were fabulously ludicrous.",,https://www.nytimes.com/2025/09/26/movies/face-off-nicolas-cage-travolta.html,Movies,,By Maya Salam,article,Culture,News,844,The New York Times,"Movies, Face/Off (Movie), Cage, Nicolas, Travolta, John, Woo, John, vis-design"
2025-07-25T18:00:01Z,"Flashback: Your Weekly History Quiz, July 26, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/07/25/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-19T20:09:46Z,"Flashback: Your Weekly History Quiz, Dec. 20, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/12/19/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-19T20:09:46Z,"Flashback: Your Weekly History Quiz, Dec. 20, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/12/19/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-01-14T17:07:01Z,Let Us Help You Find Your Next Thriller,"Whether you’re looking for a classic or the latest and greatest, start here.","Whether you’re looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/thriller-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"vis-design, Books and Literature, genre-books-thriller, Content Type: Service"
2025-04-02T21:22:45Z,Let Us Help You Find Your Next Book: Fantasy,"Whether you’re looking for a classic or the latest and greatest, start here.","Whether you’re looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/fantasy-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"vis-design, Books and Literature, genre-books-fantasy, Content Type: Service"
2025-02-05T19:46:28Z,Let Us Help You Find Your Next Book: Romance,"Whether you’re looking for a classic or the latest and greatest, start here.","Whether you’re looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/romance-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"vis-design, Books and Literature, genre-books-romance, Content Type: Service"
2025-10-08T19:39:13Z,Let Us Help You Find Your Next Children’s Book,"Whether you’re looking for a classic or the latest and greatest, start here.","Whether you’re looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/childrens-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"vis-design, Books and Literature, Content Type: Service, Children and Childhood"
2025-09-05T18:57:39Z,"Flashback: Your Weekly History Quiz, Sept. 6, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/09/05/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-01-10T21:28:28Z,"Flashback: Your Weekly History Quiz, Jan. 11, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/01/10/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-07-08T19:58:46Z,Let Us Help You Find Your Next Book: Science Fiction,"Whether you’re looking for a classic or the latest and greatest, start here.","Whether you’re looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/science-fiction-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"Books and Literature, genre-books-science-fiction, Content Type: Service, vis-design"
2025-04-18T19:43:38Z,"Flashback: Your Weekly History Quiz, April 19, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/04/18/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-06-06T18:57:08Z,"Flashback: Your Weekly History Quiz, June 7, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/06/06/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-06-20T17:22:31Z,"Flashback: Your Weekly History Quiz, June 21, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/06/20/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-18T14:43:46Z,Ask a Journalist: Reporting on Youth Trends With Data and Graphics,The Times Upshot reporter Claire Cain Miller joins us in January to chat with teenagers about using data and visuals to help explain the world.,The Times Upshot reporter Claire Cain Miller joins us in January to chat with teenagers about using data and visuals to help explain the world.,,https://www.nytimes.com/2025/12/18/learning/lesson-plans/ask-a-journalist-reporting-on-youth-trends-with-data-and-graphics.html,The Learning Network,Lesson Plans,By The Learning Network,article,Learning,News,804,The New York Times,
2025-02-14T20:28:43Z,"Flashback: Your Weekly History Quiz, Feb. 15, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/02/14/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-03-28T19:03:13Z,"Flashback: Your Weekly History Quiz, March 29, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/03/28/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-06-27T19:05:21Z,"Flashback: Your Weekly History Quiz, June 28, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/06/27/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-02-28T18:47:18Z,"Flashback: Your Weekly History Quiz, March 1, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/02/28/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-09-19T19:10:08Z,"Flashback: Your Weekly History Quiz, Sept. 20, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/09/19/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-03-14T19:11:16Z,"Flashback: Your Weekly History Quiz, March 15, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/03/14/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-09-26T18:43:25Z,"Flashback: Your Weekly History Quiz, Sept. 27, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/09/26/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-05-09T19:02:11Z,"Flashback: Your Weekly History Quiz, May 10, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/09/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-10-03T17:23:32Z,"Flashback: Your Weekly History Quiz, Oct. 4, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/10/03/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-07T16:05:04Z,The Global Re-Order,"As U.S. policies upend old alliances and norms, global power is shifting and the stakes are growing.","As U.S. policies upend old alliances and norms, global power is shifting and the stakes are growing.",,https://www.nytimes.com/2025/12/07/podcasts/dealbook-summit-international-policy-ehud-barak-fareed-zakaria.html,Podcasts,,"By Andrew Ross Sorkin, Evan Roberts, Julie Zann, Dan Powell, Kelly Pieklo, Katie McMurran and Brian O’Keefe",article,Business,News,434,The New York Times,"Podcasts, Media, United States Politics and Government"
2025-07-18T19:30:44Z,"Flashback: Your Weekly History Quiz, July 19, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/07/18/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-02-07T20:38:30Z,"Flashback: Your Weekly History Quiz, Feb. 8, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/02/07/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-11-13T15:35:01Z,Let Us Help You Find Your Next Book: Historical Fiction,"Whether you're looking for a classic or the latest and greatest, start here.","Whether you're looking for a classic or the latest and greatest, start here.",,https://www.nytimes.com/interactive/2026/books/historical-fiction-books.html,Books,,By The New York Times Books Staff,interactive,,Interactive Feature,0,The New York Times,"vis-design, Books and Literature, Content Type: Service, genre-books-historical-fiction"
2025-08-15T19:27:48Z,"Flashback: Your Weekly History Quiz, Aug. 16, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/08/15/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-01-24T21:11:33Z,"Flashback: Your Weekly History Quiz, Jan. 25, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/01/24/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-08-01T19:21:34Z,"Flashback: Your Weekly History Quiz, Aug. 2, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/08/01/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-07-04T18:02:12Z,"Flashback: Your Weekly History Quiz, July 5, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/07/04/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-05-30T20:14:55Z,"Flashback: Your Weekly History Quiz, May 31, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/30/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-05-30T20:14:55Z,"Flashback: Your Weekly History Quiz, May 31, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/30/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-03-07T19:51:38Z,"Flashback: Your Weekly History Quiz, March 8, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/03/07/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-05-16T19:11:33Z,"Flashback: Your Weekly History Quiz, May 17, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/16/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-11-03T10:01:49Z,Your Guide to London,"From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.","From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.",,https://www.nytimes.com/interactive/2026/travel/uk-london-guide.html,Travel,,By Susanne Fowler,interactive,Travel,Interactive Feature,0,The New York Times,"London (England), Travel and Vacations, Art, Restaurants, Museums, Bars and Nightclubs, Parks and Other Recreation Areas, Theater, Culture (Arts), vis-design, Cocktails and Mixed Drinks, Shopping and Retail, Palaces and Castles, Indian Food (Cuisine), American Bar (London, England, Bar), British Library, British Museum, Buckingham Palace, Covent Garden, Fortnum & Mason PLC, House of Commons (Great Britain), Shakespeare's Globe Theater, Content Type: Service"
2025-01-31T21:03:26Z,"Flashback: Your Weekly History Quiz, Feb. 1, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/01/31/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-09T10:02:07Z,Should You Be Able to Ask a Doctor to Help You Die?,"More and more countries are legalizing medically assisted death. But even as the concept gains acceptance, there are difficult, unresolved questions about who should be eligible.","More and more countries are legalizing medically assisted death. But even as the concept gains acceptance, there are difficult, unresolved questions about who should be eligible.",,https://www.nytimes.com/interactive/2025/12/09/science/medically-assisted-dying-laws.html,Health,,By Stephanie Nolen,interactive,Science,Interactive Feature,0,The New York Times,"Euthanasia and Assisted Suicide, Legislatures and Parliaments, Death and Dying, Belgium, Colombia, Cuba, Ecuador, Great Britain, Latin America, Netherlands, New Zealand, Canada, South Korea, South Africa, Slovenia, Switzerland, Vermont, Oregon, Quebec Province (Canada)"
2025-12-05T19:26:39Z,"Flashback: Your Weekly History Quiz, Dec. 6, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/12/05/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-10-10T17:57:31Z,"Flashback: Your Weekly History Quiz, Oct. 11, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/10/10/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-11-21T20:23:31Z,"Flashback: Your Weekly History Quiz, Nov. 22, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/11/21/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-26T17:38:18Z,"Flashback: Your Weekly History Quiz, Dec. 27, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/12/26/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-03-17T20:32:05Z,President Trump’s Approval Rating: Latest Polls,Track the latest approval rating and polls on Americans’ approval of President Trump.,Track the latest approval rating and polls on Americans’ approval of President Trump.,,https://www.nytimes.com/interactive/polls/donald-trump-approval-rating-polls.html,Polls,,"By Annie Daniel, Jon Huang, Ruth Igielnik, Jasmine C. Lee, Alex Lemonides, Jonah Smith, Albert Sun and Rumsey Taylor",interactive,Graphics,Interactive Feature,0,The New York Times,"Polls and Public Opinion, Trump, Donald J"
2025-05-23T20:39:16Z,"Flashback: Your Weekly History Quiz, May 24, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/23/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-08-20T14:28:37Z,Ask a Journalist: A Monthly Series for Teenagers,"Join us each month this school year to discuss a teen-friendly topic with a New York Times journalist who covers it. Post your thoughts, ask questions or suggest ideas, and the reporters will reply!","Join us each month this school year to discuss a teen-friendly topic with a New York Times journalist who covers it. Post your thoughts, ask questions or suggest ideas, and the reporters will reply!",,https://www.nytimes.com/2025/08/20/learning/ask-a-journalist-a-monthly-series-for-teenagers.html,The Learning Network,,By The Learning Network,article,Learning,News,937,The New York Times,
2025-04-25T18:49:58Z,"Flashback: Your Weekly History Quiz, April 26, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/04/25/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-12T19:37:30Z,"Flashback: Your Weekly History Quiz, Dec. 13, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/12/12/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-08-29T17:52:58Z,"Flashback: Your Weekly History Quiz, Aug. 30, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/08/29/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-11-07T17:17:47Z,"Flashback: Your Weekly History Quiz, Nov. 8, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/11/07/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-08-08T18:21:35Z,"Flashback: Your Weekly History Quiz, Aug. 9, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/08/08/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
